# Graphed from Groot paper, page unknown
3633	2.110
3633	2.110
3633	2.110
3638	1.995
3642	1.995
3646	2.109
3646	1.995
3655	2.166
3655	2.166
3664	2.280
3664	2.166
3673	2.280
3673	2.280
3682	2.280
3682	2.223
3690	2.394
3690	2.223
3699	2.622
3699	2.622
3699	2.394
3708	2.622
3708	2.394
3712	2.736
3712	2.394
3721	2.393
3721	2.165
3730	2.165
3730	2.051
3739	2.051
3739	1.937
3748	2.165
3748	1.937
3756	2.165
3756	1.936
3761	2.164
3761	2.050
3765	1.936
3770	1.993
3774	2.050
3774	1.594
3779	1.594
3783	1.594
3783	1.594
3787	1.993
3792	1.993
3792	1.708
3800	1.993
3800	1.707
3805	1.993
3805	1.707
3814	1.707
3814	1.650
3822	1.935
3822	1.650
3827	1.650
3831	2.391
3831	2.391
3836	2.391
3840	2.391
3840	1.650
3844	1.650
3849	1.650
3853	1.364
3853	1.364
3858	1.364
3862	1.421
3862	1.364
3867	1.364
3871	1.478
3875	1.478
3880	2.619
3884	2.619
3884	2.619
3884	2.048
3888	2.619
3893	2.619
3893	1.934
3897	1.934
3902	1.934
3906	1.934
3906	1.306
3911	1.477
3911	1.306
3915	1.363
3915	1.306
3919	1.306
3924	1.534
3928	1.534
3933	1.591
3937	1.648
3941	1.420
3946	1.591
3946	1.534
3954	2.104
3955	1.534
3963	2.846
3963	2.846
3963	2.104
3972	3.245
3972	2.845
3972	2.845
3972	2.161
3976	2.161
3981	2.161
3985	2.161
3985	1.362
3990	1.476
3990	1.362
3994	1.419
3994	1.362
3999	1.362
4003	1.533
4007	1.533
4012	1.761
4016	1.647
4020	1.875
4025	1.761
4025	1.761
4034	1.760
4034	1.589
4043	1.589
4043	1.532
4051	1.532
4051	1.532
4060	1.589
4060	1.532
4069	1.703
4069	1.589
4078	1.760
4078	1.703
4086	2.387
4086	1.760
4091	3.414
4091	2.957
4091	1.759
4095	3.414
4095	3.414
4095	2.387
4099	3.870
4104	3.414
4104	3.414
4104	2.615
4108	2.615
4113	2.615
4117	2.957
4117	2.615
4117	1.702
4122	1.873
4126	1.702
4130	1.702
4135	1.759
4139	1.759
4144	1.701
4148	1.758
4152	1.644
4157	1.701
