# Graphed from groot paper, page unknown
3619	19.95
3619	19.95
3623	19.95
3630	19.95
3630	19.95
3634	19.95
3634	19.95
3638	18.24
3638	18.24
3641	18.39
3641	18.39
3642	20.54
3645	20.49
3653	20.54
3660	20.69
3668	20.93
3676	21.08
3679	21.13
3683	21.22
3691	21.18
3691	21.18
3694	21.08
3702	21.32
3710	21.52
3717	21.66
3717	21.66
3717	21.66
3725	21.62
3732	21.52
3740	21.27
3747	21.22
3755	21.47
3762	21.52
3770	21.71
3777	21.76
3785	22.01
3793	21.91
3800	22.01
3808	22.01
3815	22.06
3815	22.06
3815	22.06
3815	22.06
3819	22.06
3827	21.71
3827	21.71
3834	21.81
3842	21.81
3842	21.81
3849	22.01
3857	22.15
3864	22.45
3872	22.69
3872	22.69
3872	22.69
3879	22.64
3887	22.59
3894	22.40
3894	22.40
3898	22.30
3906	22.50
3913	22.69
3921	23.03
3929	23.33
3929	23.33
3929	23.33
3929	23.33
3932	23.38
3940	23.08
3940	23.08
3947	23.03
3955	22.94
3962	22.74
3970	22.89
3970	22.89
3974	23.03
3981	22.99
3981	22.99
3985	23.08
3993	22.94
4000	23.18
4008	23.52
4015	23.62
4023	23.77
4030	23.72
4038	23.67
4046	24.01
4053	24.16
4061	24.26
4061	24.26
4061	24.26
4068	24.21
4076	24.11
4083	23.82
4091	23.52
4091	23.52
4094	23.43
4094	23.43
4098	23.52
4106	24.11
4106	24.11
4110	24.26
4117	24.06
4125	23.57
4125	23.57
4132	23.43
4140	23.67
4147	23.96
4155	24.11
4162	24.21
4166	24.26
4166	24.26
4170	24.26
4178	24.11
4185	24.01
4193	24.06
4196	24.16
4200	24.21
4208	24.11
4215	24.11
4223	23.96
4230	23.72
4238	23.62
4245	23.67
4253	23.77
4260	23.87
4268	24.01
4276	24.11
4283	24.11
4291	23.92
4298	23.67
4306	23.43
4309	23.33
4313	23.33
4321	23.33
4328	23.23
4328	23.23
4328	23.48
4332	23.18
4332	23.96
4340	23.96
4340	24.94
4344	24.55
4344	25.09
4347	24.89
4347	24.89
4347	24.94
4347	24.94
4351	25.09
4359	23.87
4359	24.55
4366	23.87
4374	23.82
4381	23.87
4389	23.92
4396	23.87
4404	23.92
4411	24.01
4419	24.06
4426	23.96
4434	23.92
4442	23.92
4449	23.92
4457	23.96
4464	23.92
4472	23.87
4479	23.48
4479	23.48
4479	23.52
4487	23.52
4494	23.82
4502	24.01
4509	24.26
4517	24.31
4521	24.31
4525	24.31
4532	24.21
4540	24.11
4547	24.26
4555	24.21
4562	24.06
4566	24.16
4570	24.11
4577	24.21
4585	24.21
4592	24.16
4600	24.26
4607	24.31
4615	24.40
4623	24.50
4630	24.55
4638	24.75
4645	25.04
4653	25.29
4657	25.38
4660	25.48
4668	25.29
4672	25.24
4675	25.14
4676	25.53
4683	25.53
4691	26.36
4691	26.66
4694	26.41
4694	26.41
4695	26.61
4695	26.61
4698	26.66
4706	26.07
4713	25.29
4717	24.75
4724	24.45
4736	24.26
4758	24.11
4770	23.82
4788	23.77
4800	23.87
4819	23.82
4841	23.62
4853	24.21
4857	25.14
4857	25.97
4861	27.00
4861	27.88
4861	28.27
4868	28.61
4872	27.63
4876	26.41
4876	26.66
4876	28.27
4879	24.45
4879	25.48
4879	25.82
4883	23.67
4883	24.01
4883	24.11
4883	24.89
4890	23.33
4902	23.38
4905	23.48
4913	23.57
4924	23.77
4932	23.72
4936	23.67
4943	23.62
4954	23.62
4966	23.52
4973	23.67
4973	23.82
4977	23.72
4985	23.77
4992	23.62
5000	23.67
5007	23.67
5015	23.77
5022	23.82
5030	23.72
5037	23.62
5045	23.43
5052	23.43
5060	23.48
5068	23.57
5075	23.48
5083	23.38
5090	23.43
5098	23.48
5105	23.57
5113	23.57
5120	23.67
5128	23.72
5135	23.72
5143	23.67
5151	23.67
5158	23.72
5166	23.57
5173	23.52
5173	23.52
5181	23.67
5188	23.82
5196	23.82
5203	23.87
5211	24.16
5218	24.26
5226	24.31
5234	24.31
5241	24.36
5249	24.45
5256	24.36
5264	24.21
5264	24.21
5271	24.36
5279	24.70
5286	24.80
5294	24.80
5302	24.89
5309	25.04
5317	24.85
5324	24.65
5332	24.70
5339	24.60
5347	24.75
5354	24.94
5362	24.85
5369	24.89
5377	25.04
5385	25.09
5392	25.04
5400	25.09
5407	25.14
5415	25.14
5422	24.99
5430	24.94
5437	24.94
5445	24.80
5452	24.80
5460	24.94
5467	24.99
5475	24.99
5483	25.09
5490	25.14
5498	25.04
5505	25.09
5513	25.14
5520	25.14
5528	25.04
5535	25.04
5543	25.09
5550	25.19
5558	25.24
5566	25.14
5573	25.24
5581	25.19
5588	24.99
5596	24.99
5603	25.09
5611	25.09
5618	24.99
5626	24.94
5633	24.85
5641	24.80
5648	24.80
5656	24.65
5664	24.65
5664	24.65
5671	24.70
5679	24.75
5686	24.80
5694	24.80
5701	24.75
5709	24.94
5716	25.09
5724	25.19
5731	25.19
5739	25.24
5747	25.24
5754	25.33
5762	25.24
5769	25.19
5777	24.94
5784	25.04
5792	25.33
5799	25.43
5807	25.53
5814	25.53
5826	25.53
5841	25.53
5848	25.33
5856	25.24
5860	25.24
5867	25.33
5867	25.58
5867	25.82
5871	26.07
5875	26.36
5882	25.87
5886	24.99
5886	25.48
5890	24.01
5893	23.82
5897	23.38
5897	23.67
5905	24.26
5905	24.75
5913	25.09
5924	25.14
5939	25.24
5943	25.29
5950	25.09
5958	25.14
5965	25.19
5973	25.14
5980	25.14
5988	25.09
5995	25.24
6003	25.24
6011	25.09
6018	24.99
6026	25.09
6033	25.24
6041	25.29
6048	25.33
6052	25.38
6056	25.38
6063	25.33
6071	25.48
6075	25.43
6078	25.38
6086	25.48
6094	25.38
6101	25.33
6109	25.43
6116	25.19
6124	25.19
6131	25.14
6139	25.14
6146	25.04
6154	24.65
6161	24.40
6165	24.50
6173	24.70
6180	24.75
6188	24.65
6195	24.80
6199	24.80
6203	24.70
6210	24.60
6218	24.50
6225	24.55
6233	24.45
6241	24.40
6248	24.40
6256	24.26
6263	24.36
6271	23.96
6278	23.38
6282	23.38
6289	23.77
6297	23.82
6305	23.92
6312	23.92
6320	23.96
6327	24.06
6335	24.01
6342	23.92
6350	23.92
6357	23.82
6365	23.96
6372	24.01
6380	23.96
6388	24.06
6395	24.16
6403	24.16
6403	24.16
6410	24.11
6418	24.01
6425	23.96
6433	23.72
6440	23.67
6448	23.62
6455	23.57
6463	23.48
6470	23.48
6478	23.48
6486	23.33
6493	23.13
6497	23.33
6497	23.33
6504	23.62
6512	23.67
6520	23.82
6527	23.92
6535	23.87
6539	24.60
6539	24.60
6542	25.73
6546	27.73
6550	30.37
6554	31.99
6558	33.26
6562	34.97
6562	34.97
6570	34.97
6570	34.97
6574	34.19
6577	32.62
6581	31.35
6584	29.15
6588	28.12
6592	26.31
6595	25.04
6603	23.96
6610	23.52
6618	23.28
6625	23.13
6625	23.13
6633	23.13
6640	23.23
6648	23.28
6655	23.23
6663	23.33
6670	23.52
6678	24.11
6682	24.36
6686	24.45
6693	24.26
6701	24.06
6708	23.57
6716	23.38
6723	23.23
6731	23.28
6738	23.23
6746	23.03
6746	23.13
6746	23.13
6753	23.08
6761	23.18
6768	23.18
6776	23.18
6783	23.33
6783	23.33
6791	23.28
6799	23.23
