# Graphed from Beuermann+ 1991, page unknown
3832	4.011
3839	4.011
3852	4.011
3865	4.011
3878	4.011
3891	4.011
3905	4.011
3918	4.010
3931	4.010
3944	4.010
3958	4.100
3964	4.100
3978	4.258
3991	4.381
3998	4.404
4004	4.404
4018	4.370
4031	4.336
4044	4.257
4057	4.111
4070	3.988
4083	3.965
4083	3.965
4097	4.066
4110	4.167
4123	4.212
4130	4.201
4136	4.190
4150	4.156
4163	4.122
4176	4.089
4189	4.044
4202	3.976
4215	3.920
4229	3.886
4242	3.852
4255	3.830
4268	3.762
4281	3.661
4294	3.526
4307	3.369
4321	3.324
4334	3.403
4347	3.459
4360	3.459
4374	3.470
4387	3.481
4394	3.481
4400	3.470
4413	3.436
4426	3.369
4440	3.290
4453	3.268
4466	3.268
4479	3.279
4479	3.279
4493	3.279
4506	3.256
4519	3.234
4532	3.200
4545	3.155
4558	3.121
4572	3.076
4585	3.054
4598	3.043
4611	3.043
4611	3.043
4625	3.043
4638	3.020
4651	2.986
4664	2.953
4677	2.919
4691	2.896
4704	2.885
4717	2.863
4730	2.829
4743	2.795
4757	2.784
4770	2.773
4783	2.750
4796	2.705
4809	2.638
4822	2.570
4836	2.503
4836	2.537
4849	2.559
4862	2.581
4862	2.581
4875	2.581
4889	2.548
4902	2.525
4915	2.514
4928	2.503
4941	2.480
4955	2.446
4968	2.424
4981	2.390
4994	2.368
5007	2.334
5021	2.334
5034	2.345
5034	2.345
5047	2.334
5060	2.323
5073	2.322
5087	2.311
5100	2.300
5113	2.277
5126	2.244
5140	2.221
5153	2.221
5166	2.210
5179	2.210
5192	2.199
5206	2.187
5219	2.165
5232	2.131
5245	2.120
5258	2.120
5258	2.120
5272	2.109
5285	2.075
5298	2.064
5311	2.052
5325	2.052
5338	2.052
5351	2.041
5364	2.030
5377	2.018
5391	1.985
5404	1.973
5417	1.962
5430	1.962
5443	1.951
5457	1.940
5470	1.928
5483	1.928
5496	1.917
5510	1.906
5523	1.895
5536	1.883
5549	1.861
5562	1.827
5576	1.793
5589	1.760
5602	1.748
5615	1.737
5628	1.737
5642	1.737
5655	1.726
5668	1.714
5681	1.714
5695	1.714
5708	1.703
5721	1.692
5734	1.669
5747	1.658
5761	1.636
5774	1.624
5787	1.613
5800	1.602
5813	1.579
5827	1.568
5840	1.545
5853	1.534
5866	1.557
5873	1.557
5880	1.557
5893	1.557
5906	1.557
5919	1.557
5932	1.557
5946	1.556
5959	1.556
5972	1.556
5985	1.556
5999	1.545
6012	1.545
6025	1.545
6038	1.556
6051	1.556
6065	1.556
6078	1.556
6091	1.556
6104	1.545
6118	1.534
6131	1.522
6144	1.511
6157	1.500
6170	1.489
6184	1.489
6197	1.488
6210	1.488
6223	1.466
6237	1.466
6250	1.466
6263	1.455
6276	1.443
6289	1.432
6303	1.421
6316	1.410
6329	1.387
6342	1.387
6356	1.387
6369	1.387
6382	1.387
6395	1.376
6408	1.364
6422	1.342
6435	1.331
6448	1.308
6461	1.308
6474	1.297
6488	1.297
6501	1.286
6514	1.274
6527	1.297
6534	1.297
6541	1.297
6554	1.263
6567	1.252
6580	1.240
6593	1.240
6607	1.229
6620	1.218
6633	1.229
6646	1.218
6660	1.207
6673	1.195
6686	1.184
6699	1.173
6712	1.173
6726	1.161
6739	1.161
6752	1.150
6765	1.161
6779	1.161
6792	1.150
6805	1.139
6818	1.128
6831	1.105
6845	1.105
6858	1.139
6871	1.150
6871	1.150
6884	1.127
6898	1.116
6911	1.116
6924	1.127
6937	1.127
6950	1.116
6964	1.116
6977	1.116
6990	1.105
7003	1.105
7017	1.093
7030	1.082
7043	1.071
7056	1.071
7069	1.071
7083	1.060
7096	1.060
7109	1.059
7122	1.048
7136	1.037
7149	1.037
7162	1.048
7175	1.048
7188	1.037
7202	1.014
7215	1.014
7228	1.014
7241	0.9922
7255	0.9922
7268	0.9922
7281	0.9809
7294	0.9696
7307	0.9584
7321	0.9471
7334	0.9358
7347	0.9358
7360	0.9358
7374	0.9245
7387	0.9132
7400	0.9132
7413	0.9019
7426	0.8907
7440	0.8906
7453	0.8906
7466	0.8906
7479	0.8793
7493	0.8793
7506	0.8793
7519	0.8792
7532	0.8567
7545	0.8455
7559	0.8230
7572	0.8342
7585	0.8454
7598	0.8453
7612	0.8678
7618	0.8678
7625	0.8678
7638	0.8340
7651	0.8340
7664	0.8227
